SMILES,Internal_ID,HUMAN_PPB,dset,group,fold,chemprop,lgbm_morgan,tabpfn
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,Mol3094,1.885728632,test,random,0,0.83290076,2.1094820079465912,1.9222349
Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,Mol3098,-0.906578315,test,random,0,0.69473577,0.5484110822078808,0.23154464
O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,Mol3099,0.075911761,test,random,0,0.61533946,0.14696781532839057,-0.21888906
CNc1cc(Nc2cccn(-c3ccccn3)c2=O)nn2c(C(=O)N[C@@H]3C[C@@H]3F)cnc12,Mol1,0.991226076,train,random,1,,,
CCOc1cc2nn(CCC(C)(C)O)cc2cc1NC(=O)c1cccc(C(F)F)n1,Mol2,0.099680641,train,random,1,,,
CN(c1ncc(F)cn1)[C@H]1CCCNC1,Mol3,2.0,train,random,1,,,
CC(C)(Oc1ccc(-c2cnc(N)c(-c3ccc(Cl)cc3)c2)cc1)C(=O)O,Mol4,-1.158015195,train,random,1,,,
CC#CC(=O)N[C@H]1CCCN(c2c(F)cc(C(N)=O)c3[nH]c(C)c(C)c23)C1,Mol6,0.163856803,train,random,1,,,
COc1ccc(Cl)cc1C(=O)NCCc1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,Mol8,-0.91721463,train,random,1,,,
C=CC(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Mol9,0.62603,train,random,1,,,
CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1,Mol10,-1.384078213,train,random,1,,,
CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,Mol11,1.378597739,train,random,1,,,
COc1ccc(S(=O)(=O)N2CCC(N3CCC(C)CC3)CC2)cc1,Mol12,1.729799023,train,random,1,,,
CCn1c(-c2nonc2N)nc2cnc(Oc3cccc(NC(=O)c4ccc(OCCN5CCOCC5)cc4)c3)cc21,Mol13,-0.449771647,train,random,1,,,
Cc1c[nH]c2nccc(Oc3c(F)cc(Nc4cc(Cl)nc(N)n4)cc3F)c12,Mol15,-1.22184875,train,random,1,,,
COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,Mol16,1.730984039,train,random,1,,,
CCCc1cc(N2CCc3c(nc(C4CC4)n3C)C2)n2ncnc2n1,Mol18,1.677187053,train,random,1,,,
Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1,Mol19,0.653405491,train,random,1,,,
Nc1c(F)ccc2cnc(-n3ccc4ccncc43)cc12,Mol20,0.713910354,train,random,1,,,
Cn1cc(Nc2nccc(N3CC4CCC(C3)N4C(=O)[C@@H]3CC3(F)F)n2)cn1,Mol22,1.642995934,train,random,1,,,
[2H]C([2H])([2H])NC(=O)c1nnc(NC(=O)C2CC2)cc1Nc1cccc(-c2ncn(C)n2)c1OC,Mol23,1.186566481,train,random,1,,,
Nc1n[nH]cc1-c1cc(Cl)ccc1Oc1cc(F)c(S(=O)(=O)Nc2cscn2)cc1Cl,Mol25,-0.354577731,train,random,1,,,
Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,Mol26,0.436162647,train,random,1,,,
Cn1cc(-c2cn3nccc3c(-c3cnn([C@]4(CC#N)C[C@@H](C#N)C4)c3)n2)cn1,Mol27,1.559583476,train,random,1,,,
N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,Mol30,0.630986911,train,random,1,,,
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1,Mol32,-0.049635146,train,random,1,,,
CC#CC(=O)N1CC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Mol33,0.935859798,train,random,1,,,
C=CC(=O)N1CCC[C@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)ncnc32)C1,Mol35,0.983851719,train,random,1,,,
CC(C)(C=C(C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1,Mol36,0.276231958,train,random,1,,,
CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,Mol37,-0.073143291,train,random,1,,,
C[C@@H]1c2nnn(-c3ncc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,Mol39,0.969089603,train,random,1,,,
COc1ccccc1-c1cc(NC(=O)c2cccc(N3CCNC3=O)c2)[nH]n1,Mol40,-0.397940009,train,random,1,,,
Nc1ncc(-c2cccc(C(F)(F)F)c2)c(C2CCCCN2C(=O)c2ccccc2)n1,Mol41,-0.04431225,train,random,1,,,
Fc1ccccc1-c1c[nH]nc1C1CCCN1Cc1ccc2ncccc2c1,Mol43,0.545801757,train,random,1,,,
Cc1nccc(-c2cn(Cc3ccccc3)c3cnccc23)n1,Mol44,1.122707254,train,random,1,,,
CCc1nc(C)cn2nc(-c3cc(=O)n4cc(C5CCN(C)CC5)cc(C)c4n3)cc12,Mol45,0.868232868,train,random,1,,,
Cc1c(Cl)ccc2cc3n(c12)[C@@H](C)CNC3=O,Mol46,0.328379603,train,random,1,,,
Nc1ncnc2c1c(-c1ccc(Oc3ccccc3)cc1)nn2[C@@H]1CCCNC1,Mol47,0.956648579,train,random,1,,,
Cc1nnc(CN(C)CC(C)Oc2ccc(Cl)c(Cl)c2)n1C,Mol48,0.926290987,train,random,1,,,
COc1nn(C)cc1C(=O)Nc1cccc(-c2cnc3n2CCC3)c1,Mol49,0.866877814,train,random,1,,,
COc1cc(F)ccc1-c1ncnc(Nc2cccc(C[S@@](C)(=N)=O)c2)n1,Mol50,1.594922663,train,random,1,,,
Cc1ncc(CN2CC[C@@H](Nc3cncc(Cl)n3)[C@@H](C)C2)s1,Mol51,1.205461507,train,random,1,,,
Cc1ccc(C(=O)N2CCC(Cc3ccccc3-c3ccccc3)(C(=O)N(C)C)CC2)s1,Mol52,-0.293282218,train,random,1,,,
CCc1nc2c(C)cc(N3CCN(CC(=O)N4CC(O)C4)CC3)cn2c1N(C)c1nc(-c2ccc(F)cc2)c(C#N)s1,Mol53,-0.204728421,train,random,1,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)C2CCCO2)CC1,Mol55,0.902546779,train,random,1,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2ccc(Cl)cc2)cc1,Mol56,0.596926814,train,random,1,,,
CC(=O)Nc1ccc(C(=O)N2CCCCC2c2nc(N)ncc2-c2cccc(Cl)c2)cc1,Mol57,0.520483533,train,random,1,,,
O=C1CN(c2ccc(Nc3nccc(C(F)(F)F)n3)cn2)CCN1,Mol58,1.543819805,train,random,1,,,
Cc1cc(F)ccc1C1C(=O)NCCN1C(=O)c1ccc2nccn2c1,Mol60,1.78096503,train,random,1,,,
O=C1NCCN(C(=O)c2ccncc2)C1c1ccccc1Cl,Mol61,1.876996793,train,random,1,,,
CN1[C@H]2CC[C@@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2,Mol63,1.106122874,train,random,1,,,
CC(C)(C)C(=O)N1CCC(Cc2ccc(-c3cccs3)cc2)(C(=O)N2CCCC2)CC1,Mol64,-0.1837587,train,random,1,,,
OC[C@H](Nc1cncc(-c2ccc3[nH]ncc3n2)c1)c1ccccc1,Mol65,1.017826038,train,random,1,,,
Cc1ncsc1C(=O)N1CCCCC1c1nc(N(C)C)ncc1-c1cccc(Cl)c1,Mol66,-0.083019953,train,random,1,,,
COc1ccccc1C(=O)Nc1ccc2cc[nH]c2c1,Mol69,0.505149978,train,random,1,,,
c1ccc(Oc2cccc(CN(CCN3CCOCC3)Cc3cccnc3)c2)cc1,Mol70,-0.222573178,train,random,1,,,
COc1ccc([C@H]2CN(C(C)=O)[C@@H]3CCCN(Cc4cccc(F)c4)[C@H]23)cc1,Mol71,0.595385981,train,random,1,,,
Cc1c(C(=O)NCCCN(C)C)sc2ncnc(Nc3ccc(F)cc3OC(C)C)c12,Mol72,0.741821047,train,random,1,,,
OCC1CCCCN1Cc1ccc(-c2ccccc2)cc1,Mol73,1.368007805,train,random,1,,,
Nc1ncc(C(=O)NC2CN(C(=O)C3CC3)C2)c2ccc(-c3cccc(F)c3)nc12,Mol74,0.623352682,train,random,1,,,
CC1(C)CC(Oc2ccc(-c3ccc(-c4cn[nH]c4)cc3O)nn2)CC(C)(C)N1,Mol75,1.199947058,train,random,1,,,
Cc1nnc(-c2ccc3occ(-c4ccc(S(C)=O)cc4)c3c2)o1,Mol76,0.193402903,train,random,1,,,
O=C(Nc1ccc2ccccc2n1)c1ccc(N2CCOC2=O)cc1,Mol78,0.449015316,train,random,1,,,
O=C(CCNC(=O)c1ccc(OC(F)(F)F)cc1)N[C@@H]1CCCc2ccccc21,Mol79,0.526080692,train,random,1,,,
CCN1CCN(S(=O)(=O)Cc2ccc(Cl)c(Cl)c2)CC1,Mol82,1.249124949,train,random,1,,,
O=C(Nc1nc2cccc(-c3ccc(CN4CCS(=O)(=O)CC4)cc3)n2n1)C1CC1,Mol83,1.681349797,train,random,1,,,
CCn1c(CO)nn(-c2cc(O[C@@H](C)C(F)(F)F)c(C(=O)Nc3c(F)cccc3Cl)cc2F)c1=O,Mol84,0.975753389,train,random,1,,,
NCCN1CCN(C/C=C/C(=O)N2CCC[C@@H](n3nc(-c4ccc(Oc5ccccc5)cc4)c4c(N)ncnc43)C2)CC1,Mol86,0.699837726,train,random,1,,,
Cn1c(C2CC2)nc2c1CCN(c1ncnc3ccsc13)C2,Mol87,1.237065953,train,random,1,,,
CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,Mol88,-0.580044252,train,random,1,,,
CNC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(Cc2cccc(F)c2)C1,Mol90,1.10503305,train,random,1,,,
COc1ccc(Nc2c(C#N)cnc3cc(OC)c(OC)cc23)cc1Cl,Mol93,-0.033858267,train,random,1,,,
COc1ccc(CCCN2CCN(c3cnn(C)c3)C(=O)C2)cc1F,Mol94,1.343408594,train,random,1,,,
Cc1noc(C(C)C)c1C(=O)N1CC(C)OC(c2ccccc2)C1,Mol95,1.180469962,train,random,1,,,
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,Mol98,-1.180456064,train,random,1,,,
O=S(=O)(c1cccc2c(O)nccc12)N1CCCNCC1,Mol99,1.850223373,train,random,1,,,
Cc1ccc(NC(=O)CN2[C@H]3CCCC(=O)N[C@@]3(C)C[C@H]2Cc2ccccc2)cc1F,Mol100,-0.137272472,train,random,1,,,
COc1ccc(CNC(=O)c2sc3nc(C)cc(C)c3c2N)cc1,Mol103,-0.356547324,train,random,1,,,
C#C[C@@](C)(CC)NC(=O)c1cc(F)cnc1NC1CC(F)(F)C1,Mol104,0.671265433,train,random,1,,,
Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1,Mol105,0.850401148,train,random,1,,,
Cc1cnc(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)NC3CCCCC3)cc2)cn1,Mol106,0.01745073,train,random,1,,,
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccc(F)cc2)C1,Mol107,1.021602716,train,random,1,,,
CC(=O)Nc1ncc(CN2CCCC[C@@H]2C)s1,Mol109,2.0,train,random,1,,,
O=C1CCCC[C@@H]2[C@H](C[C@@H](Cc3ccccc3F)N2C(=O)c2cccc3ncccc23)N1,Mol110,1.277998644,train,random,1,,,
CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,Mol111,0.106870544,train,random,1,,,
CC(O)(C#Cc1ccc2c(c1)N(c1nc(N)ncc1Cl)CC2)c1nccs1,Mol112,-0.122628654,train,random,1,,,
COCCc1noc(CN2CC(c3ccccc3)(c3ccccc3)CCC2=O)n1,Mol113,1.167051359,train,random,1,,,
Cc1oc2ccccc2c1CNc1nnc(-c2ccncc2)o1,Mol115,0.717254313,train,random,1,,,
O=C(Nc1cccc2ncccc12)[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1,Mol116,1.222560409,train,random,1,,,
C[C@@H]1Cc2ccccc2N1C(=O)Cn1nc(-c2cccc3ncccc23)oc1=O,Mol117,0.224014811,train,random,1,,,
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,Mol118,0.862608364,train,random,1,,,
O=C(Nc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,Mol119,0.369957607,train,random,1,,,
CN1C(N)=N[C@](C)(c2cc(NC(=O)c3ccc(F)cn3)ccc2F)CS1(=O)=O,Mol120,1.560468571,train,random,1,,,
CC1CN(C(=O)c2cccnc2N2CCOCC2)CC(c2ccccc2)O1,Mol121,1.573185017,train,random,1,,,
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,Mol122,0.439332694,train,random,1,,,
Cc1cc(Nc2cnccn2)cc(C2CCCN(CC(=O)N3CCCC3)C2)n1,Mol123,1.642246824,train,random,1,,,
Cc1cccnc1Nc1cccc(C2CCCN(CC(=O)Nc3nccs3)C2)n1,Mol124,0.180699201,train,random,1,,,
CN(C)C(=O)C1(Cc2ccccc2-c2ccccc2)CCN(C(=O)c2cnn(C)c2)CC1,Mol125,1.041353202,train,random,1,,,
CC1(C)CC(=O)C2=C(C1)NC(=O)CC2c1ccc(Br)cc1,Mol126,1.159236233,train,random,1,,,
CN1CCN(S(=O)(=O)c2ccc(-c3cnc(N)c(C(=O)Nc4cccnc4)n3)cc2)CC1,Mol127,1.078638038,train,random,1,,,
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2ccccc2Cl)C1,Mol128,0.387567779,train,random,1,,,
Cc1cc(N2CCCC2c2cc(CCC(=O)O)cc(C)n2)ncn1,Mol129,2.0,train,random,1,,,
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,Mol130,0.969835093,train,random,1,,,
O=C(CN1CCCC(c2cccc(Cc3cccc(F)c3)n2)C1)N1CCCC1,Mol131,1.062130535,train,random,1,,,
COc1cc2ncnc(Nc3cccc(O)c3)c2cc1OC,Mol132,0.994317153,train,random,1,,,
Cc1cc(C)c2c(N)c(C(=O)NCc3ccc(Cl)cc3)sc2n1,Mol133,-0.370590401,train,random,1,,,
COCCNC(=O)c1ccnc(C2CCNCC2)c1,Mol134,2.0,train,random,1,,,
CC1(CNC(=O)c2cncc(C3CCNCC3)n2)CCCO1,Mol136,1.988550039,train,random,1,,,
Cc1cc(N2CCCC2)nc(C2CCCN(C)C2)n1,Mol137,2.0,train,random,1,,,
O=C1NCCSc2c1sc1ccc(O)cc21,Mol138,0.891593204,train,random,1,,,
CCn1cc(C(=O)O)c(=O)c2c(N)c(F)c(NC3CCCCC3)cc21,Mol139,0.427486109,train,random,1,,,
C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1,Mol157,1.209139536,train,random,1,,,
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(Oc4ccnc(C(=O)NC)c4)cc3)ncc2F)c1,Mol161,-0.403402904,train,random,1,,,
C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C,Mol162,0.838502776,train,random,1,,,
CC#CC(=O)N1CCC[C@@H]1c1nc(-c2ccc(C(=O)Nc3ccccn3)cc2)c2c(N)nccn12,Mol163,0.975868182,train,random,1,,,
Cc1c[nH]c(=O)n1-c1ccc(C(=O)Nc2ccc3ccccc3n2)cc1,Mol166,0.639386869,train,random,1,,,
CNC(=O)c1cccc(NC(=O)N2CCC(Oc3ccccc3Cl)CC2)c1,Mol167,1.068760828,train,random,1,,,
c1ccc(-c2ccc(CN3CCCCCCC3)cc2)cc1,Mol169,-0.614393726,train,random,1,,,
CC(=O)N1CCN(c2c(Cl)cccc2NC(=O)COc2ccccc2Cl)CC1,Mol170,0.256958153,train,random,1,,,
CCC(=O)N1CCN(c2ccc(Cl)cc2NC(=O)COc2ccccc2)CC1,Mol171,0.250420002,train,random,1,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(OCC3CC3)nc2O1,Mol3057,-0.199970641,train,random,1,,,
COc1cc2c(cc1OC)CN(CCc1ccc(NC(=O)c3cccc4c(O)c5cccc(OC)c5nc34)cc1)CC2,Mol3063,-1.207608311,train,random,1,,,
CCCc1nc2nc(C)c(NS(=O)(=O)c3ccc(C4CCCCC4)cc3)c(O)n2n1,Mol3067,-0.218963061,train,random,1,,,
COc1ccc([C@H]2c3[nH]c4ccc(Cl)cc4c3CCN2C(=O)Oc2ccc(Cl)cc2)cc1,Mol3068,1.51293775,train,random,1,,,
NC(=O)C1(Cc2ccc(-c3ccncc3)cc2)CCN(C(=O)Cc2cccc(F)c2)CC1,Mol3069,1.006508828,train,random,1,,,
Cc1cccc(/C=N/Nc2cc(N3CCOCC3)nc(OCCc3ccccn3)n2)c1,Mol3072,-0.548213564,train,random,1,,,
CCn1c(=O)oc2cc(NC(=O)c3ccc(C(C)(C)C)cc3)ccc21,Mol3073,0.21005085,train,random,1,,,
COc1ccc(OC[C@@H]2c3cc(OC)c(OC)cc3CCN2C(=O)c2cccc(Cl)c2)cc1,Mol3074,-0.116906641,train,random,1,,,
N#Cc1ccc(COc2cccc(C3CCN(Cc4nc5ccc(C(=O)O)cc5n4C[C@@H]4CCO4)CC3)n2)c(F)c1,Mol3075,0.402433346,train,random,1,,,
CC(C)[C@H](CO)Nc1nc(Nc2cc(N)cc(Cl)c2)c2ncn(C(C)C)c2n1,Mol3076,-0.061980903,train,random,1,,,
CC(C)(C)OC(=O)N1CCCC1C(=O)N1CCC(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)O)CC1,Mol3078,1.691832676,train,random,1,,,
O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1,Mol3079,0.582744966,train,random,1,,,
Cc1cccc(-c2nc(C34CCC(C(N)=O)(CC3)CC4)[nH]c2-c2ccc3c(c2)OCO3)n1,Mol3081,1.02011257,train,random,1,,,
CC(C)[C@@](C)(O)[C@@H]1CN(c2nc(-c3n[nH]c4ncccc34)c(F)cc2Cl)CCN1,Mol3083,1.302460808,train,random,1,,,
Cc1nnc(-c2ccc(N3CCC(Oc4cc(F)ccc4Cl)CC3)nn2)o1,Mol3086,0.161068385,train,random,1,,,
Cc1cn2nc(-c3cc(=O)n4cc(N5CCNC6(CC6)C5)ccc4n3)cc(C)c2n1,Mol3091,0.985246791,train,random,1,,,
Cc1ccc(OCC2(O)CCN(CC3(O)CCN(c4ccccc4C)CC3)CC2)cc1,Mol3093,-0.040481623,train,random,1,,,
CN(C(=O)c1cc(N2CCNC2=O)ccc1F)C1CCNC1,Mol3094,1.885728632,train,random,1,,,
O=C(Nc1cccc(N2CCNC2=O)c1)C1NCC12CCCC2,Mol3095,1.718202645,train,random,1,,,
NCC1CCCC1NC(=O)c1cc(N2CCNC2=O)ccc1F,Mol3096,1.87495702,train,random,1,,,
Cn1c(-c2n[nH]c3c2CCCC3)nnc1N1CCC2(CNC(=O)C2)C1,Mol3097,1.792986685,train,random,1,,,
Cc1nnc(-c2ccc(N3CCC(Oc4ccccc4C(F)(F)F)CC3)nn2)s1,Mol3098,-0.906578315,train,random,1,,,
O=C(NCCc1ccccc1)c1ccc(NC(=O)N2CCCCc3ccccc32)cc1,Mol3099,0.075911761,train,random,1,,,
CC(C)(C)c1ccc(C(O)CN2CCC(O)(c3ccc4c(c3)OCO4)CC2)cc1,Mol3100,0.779018972,train,random,1,,,
NC[C@H]1CC[C@@H](C(=O)Nc2ccc3[nH]ncc3c2)O1,Mol3101,1.981999714,train,random,1,,,
NC1CCCC1C(=O)N1CCC(c2c[nH]c3ncccc23)CC1,Mol3103,1.71701274,train,random,1,,,
NC1CCCC(C(=O)Nc2ccc3[nH]ncc3c2)C1,Mol3104,2.0,train,random,1,,,
NC1CC(NC(=O)c2ccc(-c3cn[nH]c3)cn2)C12CCC2,Mol3105,1.709702344,train,random,1,,,
NC1CCC(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)C1,Mol3106,1.917395215,train,random,1,,,
NC1CCCC(C(=O)N2CCC(c3c[nH]c4ncccc34)CC2)C1,Mol3107,1.752816431,train,random,1,,,
O=C(NC12CCCC1NCC2)c1ccc(-c2cn[nH]c2)cc1,Mol3108,2.0,train,random,1,,,
Cc1nc2cc(C(=O)NC34CCCC3NCC4)ccc2c(=O)[nH]1,Mol3109,1.866494097,train,random,1,,,
CNc1nc(C)cc(C(=O)Nc2ccc3[nH]ncc3c2)n1,Mol3110,1.493625323,train,random,1,,,
O=C(Nc1ccc(CN2CCCCC2)cc1)c1ccnc2[nH]cnc12,Mol3111,1.767526899,train,random,1,,,
CCc1c[nH]c2ncnc(N3CCC(CN4CCN(C)CC4)CC3)c12,Mol3112,1.728012707,train,random,1,,,
NC(=O)c1cnc(N2CCc3[nH]nc(C(F)(F)F)c3C2)c(Cl)c1,Mol3113,0.986009932,train,random,1,,,
CC1CC(N)CCN1C(=O)c1cc(N2CCNC2=O)c(F)cc1F,Mol3115,1.833504094,train,random,1,,,
c1sc(NCC2CCCO2)nc1C12CC3CC(CC(C3)C1)C2,Mol3116,-1.096910013,train,random,1,,,
CC(C)(O)CCn1cc2cc(NC(=O)c3cccc(C(F)(F)F)n3)c(C(C)(C)O)cc2n1,Mol5,1.015611205,test,random,1,0.5561399,0.753765445564948,0.28352696
C=CC(=O)N1C[C@H](Nc2ncnc3[nH]ccc23)CC[C@@H]1C,Mol21,1.828227965,test,random,1,0.7278895,1.5682868011336113,1.8834893
C=CC(=O)N1CCC(CNc2ncnc(N)c2-c2ccc(Oc3ccccc3)cc2)CC1,Mol24,0.752995432,test,random,1,0.49960238,0.4537367840300229,0.08428988
O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12,Mol29,-0.467245621,test,random,1,0.5620351,0.3448146586156265,0.41232184
CC(C)(C)c1ccc(-c2nc3n(c(=O)c2C#N)CCS3)cc1,Mol31,0.731266349,test,random,1,0.48624828,0.4512268503776098,0.64000845
C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1,Mol34,0.968996327,test,random,1,0.6097902,0.7377234672561083,0.6272306
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,Mol38,0.039414119,test,random,1,0.48777544,0.1345847101026438,-0.12470737
O=C(Nc1cccc(-c2nncn2C2CC2)c1)c1cc(-n2cnc(C3CC3)c2)ccn1,Mol42,0.262925469,test,random,1,0.6814465,0.7598355315735056,0.60424775
C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12,Mol54,1.991815076,test,random,1,0.7728628,2.123207930162808,1.7858238
O=C1NCCN(C(=O)c2ccc3nccn3c2)C1c1ccccc1C(F)(F)F,Mol59,1.851001366,test,random,1,0.6799267,1.607266176955856,1.3503269
C[C@H]1CN(C(=O)CC(c2ccccc2)c2ccccc2)C[C@@H](C)O1,Mol62,1.188253327,test,random,1,0.5979181,0.798803032424413,1.1229739
OCC1CCCCN1Cc1ccc(Cl)c(Cl)c1,Mol67,1.390069186,test,random,1,0.7175863,1.7049434493138553,1.429759
CC(=O)N1CCN(c2nc(C(F)(F)F)nc3sc(C)c(C)c23)CC1,Mol68,0.13481437,test,random,1,0.6118764,0.5405470802243888,0.8748248
Cc1ncsc1C(=O)N1CCCCC1c1nc(N)ncc1-c1cccc(C(F)(F)F)c1,Mol77,0.615318657,test,random,1,0.5244888,-0.05781998857392789,0.05025422
O=S(=O)(c1cccc2cnccc12)N1CCCNCC1,Mol80,1.892077899,test,random,1,0.80777544,1.7453706687792594,1.8035136
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1,Mol81,0.146128036,test,random,1,0.48667526,-0.016555094445162562,-0.14786355
CCN(C/C=C\c1ccc(C2CCCCC2)c(Cl)c1)C1CCCCC1,Mol85,-0.853871964,test,random,1,0.5954251,0.8268435261791108,-0.1911836
COc1nn(C)cc1C(=O)Nc1cccc2cnccc12,Mol89,1.504729052,test,random,1,0.4565474,0.9043693757875835,0.9511651
Cc1ncc(CN2CCC(Nc3ccc4nnnn4n3)C(C)C2)s1,Mol91,1.652285029,test,random,1,0.7028786,0.9840795021635043,1.7145419
Cc1nc(Nc2nccs2)cc(C2CN(c3ncccn3)C2)n1,Mol92,0.444669231,test,random,1,0.60966396,0.8536487263721074,1.1503377
CN(Cc1ccccc1)C1(C(=O)N2CCNC(=O)CC2)Cc2ccccc2C1,Mol96,0.904931827,test,random,1,0.69869477,0.9305412252627133,1.4764789
Cc1c(F)cccc1NC(=O)CN1[C@H]2CCCC(=O)N[C@@]2(C)C[C@H]1Cc1ccccc1,Mol97,0.595275712,test,random,1,0.5373331,-0.030449574303854275,0.6657978
CN(C)C(=O)C1(Cc2ccccc2-c2cccc(F)c2)CCN(C(=O)C2CC=CCC2)CC1,Mol101,-0.104025268,test,random,1,0.5860214,0.7174103343129624,0.24924065
COCC(=O)N1CCC(Cc2ccccc2-c2cccc(F)c2)(C(=O)NC(C)C)CC1,Mol102,0.596597096,test,random,1,0.56215197,0.28802935924965245,0.5116117
CNC(=O)C1(Cc2ccc(-c3cccnc3)cc2)CCN(Cc2cccc(F)c2)C1,Mol108,0.829753919,test,random,1,0.57094455,0.43902736152358046,0.889442
Cc1[nH]nc2c1C1(CCCCC1)CC(=O)N2,Mol114,1.323066376,test,random,1,0.75752175,1.4202963881962456,1.5280399
COc1nc2sc(C(=O)NC3CC3)c(N)c2c(C)c1Cl,Mol135,0.245512668,test,random,1,0.3885637,0.036841965655537046,0.6846737
CC(=O)NCCNc1cc(Cl)nn2c(-c3cccc(S(=O)(=O)N(C)C)c3)c(C)nc12,Mol165,0.681693392,test,random,1,0.58378386,0.34798232375407046,0.603372
COc1ccc(OCC(=O)Nc2cccc(Cl)c2N2CCN(C(C)=O)CC2)cc1,Mol168,0.700790221,test,random,1,0.53432685,0.5491555824295392,0.36275607
Cc1ccc(Oc2ccc(Cl)cc2NC(=O)CN(C)CC(=O)N(C)C)cc1,Mol172,-0.053056729,test,random,1,0.48774514,-0.4555153337032714,0.34648985
N#Cc1cc(F)c(NS(=O)(=O)c2c[nH]c3cc(Cl)ccc23)cc1F,Mol3058,-0.026872146,test,random,1,0.4586543,0.606296054524926,0.16193262
CC(=O)Nc1ccc(O)cc1,Mol3070,1.887859133,test,random,1,0.381653,1.1278038324646091,1.2159176
O=C(NC1CCNCC1)c1ccc2[nH]ncc2c1,Mol3071,1.842696589,test,random,1,0.781376,2.146490953319334,1.9159846
